block,timestamp,date,price_scale,price_oracle,price_effective,price_lusd3crv,balances_blusd,balances_lusd_3crv,lp_supply,xcp_profit,virtual_price,fee,volume,sold_id,tokens_sold,bought_id,tokens_bought
15886136,1667437991,2022-11-03T01:13:11.000Z,0.7717379651493892,0.7829622752282813,0.7858138510794234,0.993660713663568,2214475.8839455214,2771785.6802184354,2473798.4759213775,1.0032236138979007,1.001613213663373,0.0036751947,518.6867223137706,0,400.2902356284356,1,509.39574948772145
15886209,1667438867,2022-11-03T01:27:47.000Z,0.7717379651493892,0.7847773228406305,0.7883193733092891,0.9936102762078226,2220829.2778638294,2763726.2640307588,2473801.900572677,1.0032263871150748,1.001617364585856,0.0038152096,8232.57919814541,0,6353.393918307928,1,8059.416187676563
15890193,1667486987,2022-11-03T14:49:47.000Z,0.7733324154065612,0.7653518226680847,0.7357585185788164,0.9876342305162931,2222353.8273414513,3082857.4678677334,2613569.995966216,1.0033798109280327,1.0017778179854284,0.0042012029,1971.4025265840887,0,1524.5494776218707,1,2072.0785952525225
15890308,1667488367,2022-11-03T15:12:47.000Z,0.767019497661797,0.7417678266827403,0.737859229664952,0.9875874482400326,2226268.9765721424,3077551.3754949803,2613569.995966216,1.0033834688509624,1.0017446242931825,0.0040979574,5104.3672848290835,0,3915.1492306909145,1,5306.092372753418
15890391,1667489363,2022-11-03T15:29:23.000Z,0.7574463779337509,0.7412972483571907,0.760992000549541,0.9874940397205788,2234320.128588939,2981944.8400169876,2576785.0097240726,1.0034182465046175,1.0017290537854175,0.0028150522,10629.3359521496,0,8051.152016796713,1,10579.811628745996
15890402,1667489495,2022-11-03T15:31:35.000Z,0.7547736557202663,0.7440827668663285,0.7590740646127869,0.9873950265512745,2242773.376124922,2970808.5781815955,2576785.0097240726,1.0034231990889573,1.00173269268025,0.0026000967,11199.71195591921,0,8453.247535983117,1,11136.261835391811
15890462,1667490215,2022-11-03T15:43:35.000Z,0.7520102280587053,0.750494284244032,0.754980661550822,0.987517678263295,2243060.186976919,2953807.8694195715,2569547.0820028586,1.0034334393085893,1.0017511398165564,0.002777979,381.3922222008662,0,286.8108519970898,1,379.89165365897645
15890510,1667490791,2022-11-03T15:53:11.000Z,0.7521430640985702,0.7526744082580303,0.7547360287868883,0.9875080676140596,2243876.6736927596,2952726.0518241497,2569547.0820028586,1.0034339534650625,1.0017512311113135,0.0027966111,1085.5470917875646,0,816.4867158403907,1,1081.8175954217481
15890615,1667492063,2022-11-03T16:14:23.000Z,0.7525668031479633,0.7542617593455351,0.7549920510953658,0.9875081872172046,2245227.5936927595,2950936.73497235,2569547.0820028586,1.0034348151664976,1.0017506469653952,0.0028190603,1795.0831665031517,0,1350.92,1,1789.3168518000205
15890664,1667492651,2022-11-03T16:24:11.000Z,0.7529778041123758,0.7546218079700263,0.755423134225146,0.9875058670185153,2245438.479448101,2950657.572545642,2569547.0820028586,1.0034349489957741,1.0017494219155203,0.0028065208,280.0690195508035,0,210.88575534127006,1,279.1624267074905
15890750,1667493683,2022-11-03T16:41:23.000Z,0.7534182218225323,0.755179892663158,0.7514910554651839,0.987505909700616,2244093.82383858,2952446.8893974423,2569547.0820028586,1.0034357864635368,1.0017490242874731,0.0027475834,1789.3168518000205,1,1789.3168518000205,0,1344.6556095208373
15891157,1667498639,2022-11-03T18:03:59.000Z,0.753035195194354,0.7515030886816412,0.7595581350103598,0.9859670394936835,2269242.5551853743,2919337.2034002654,2569547.0820028586,1.0034560216625403,1.001771749925719,0.0035927973,33396.488646594495,0,25148.731346794313,1,33109.6859971769
15891426,1667501903,2022-11-03T18:58:23.000Z,0.7543026728233213,0.7593725833391902,0.764975610891754,0.9880553727503124,2269835.170451081,2918562.518224335,2569547.0820028586,1.0034564991553916,1.001763881989457,0.0035576019,785.6465144000382,0,592.6152657062748,1,774.6851759305714
15892575,1667515751,2022-11-03T22:49:11.000Z,0.7587177567378338,0.768842711976668,0.773334156471922,0.9876871270631803,2271260.678687497,2887679.628041879,2556837.0517598824,1.0034665789403863,1.001744579816101,0.0037112759,1878.838637631748,0,1425.5082364163277,1,1843.3276540114707
15893573,1667527763,2022-11-04T02:09:23.000Z,0.7616410358397705,0.7733341522475173,0.7812370057851828,0.9856766465383173,2291276.930651154,2862058.3993808795,2556837.0517598824,1.0034846296928994,1.001744208770275,0.003986457,26280.42742154438,0,20016.25196365697,1,25621.22866099977
15895190,1667547299,2022-11-04T07:34:59.000Z,0.7616410358397705,0.7812370057839347,0.7884207865811397,0.9857480319394378,2291291.3850063556,2862040.066080379,2557001.8541398407,1.0033555147741287,1.0016796576589349,0.003986648,18.97791022435651,0,14.454355201353064,1,18.33330050065278
15896049,1667557667,2022-11-04T10:27:47.000Z,0.7616410358397705,0.7884207414418468,0.7887354760097138,0.9858067678411541,2292078.8735114755,2861041.6470551505,2557002.298186041,1.0033558626755401,1.0016801783488853,0.0039969137,1033.9365502438377,0,787.4885051203155,1,998.4190252279424
15896557,1667563775,2022-11-04T12:09:35.000Z,0.7616410358397705,0.7877701174387365,0.7890483195285947,0.9857736134887909,2292078.8735114755,2859211.2280828683,2556188.3995225593,1.0033568221102658,1.0016816142965121,0.0040061607,1896.2857122323883,0,1444.2890141128332,1,1830.418972282588
15896601,1667564303,2022-11-04T12:18:23.000Z,0.7616410358397705,0.7883537861322545,0.7917311791521394,0.9857077524626958,2297499.0735114757,2852365.217539486,2556191.508287585,1.0033592585536093,1.0016852608257398,0.0040682941,7116.475800209207,0,5420.2,1,6846.01054338224
15896826,1667567015,2022-11-04T13:03:35.000Z,0.7616410358397705,0.7819904868183492,0.7794976818097263,0.9865190295145042,2298843.736859854,2899866.733593182,2577909.658237606,1.0033678649488773,1.0016981417054491,0.0038067028,1765.4817494119652,0,1344.6633483783394,1,1725.0382903724515
15897253,1667572163,2022-11-04T14:29:23.000Z,0.7616410358397705,0.7795041958576399,0.7739746598380239,0.9855040681729134,2298633.1609265776,2900138.804429869,2577909.7722387924,1.003367953543752,1.0016982743028964,0.0038026093,272.07083668655196,1,272.07083668655196,0,210.57593327632063
15898211,1667583683,2022-11-04T17:41:23.000Z,0.7616410358397705,0.777001016796801,0.781540638446803,0.9841660486860778,2311539.191667577,2905203.92909451,2587435.326994395,1.0033699216061391,1.0017012198467916,0.00388194,5524.37656704465,0,4207.5918908928425,1,5383.714785778527
15898220,1667583791,2022-11-04T17:43:11.000Z,0.7648195288270919,0.777533500776378,0.7961574295198149,0.9837237440224269,2345663.4704945805,2862342.7089868425,2587435.326994395,1.0034015039983695,1.0017149081514636,0.004192426,44617.426125789476,0,34124.27882700389,1,42861.220107667905
15898571,1667588015,2022-11-04T18:53:35.000Z,0.7648195288270919,0.7946500377009877,0.7937575492085323,0.9837256599193449,2345832.106741311,2911060.112222303,2609243.560504349,1.0033942587313638,1.0017198027195002,0.00402078,220.49155437904105,0,168.6362467305313,1,212.45309338938708
15898618,1667588579,2022-11-04T19:02:59.000Z,0.7648195288270919,0.7942227435631902,0.7867534770509602,0.9837509635981532,2343927.1420470313,2913481.41031611,2609244.6364018163,1.0033950848321884,1.001721039113557,0.0039975143,2421.298093807135,1,2421.298093807135,0,1904.9646942796253
15904046,1667654051,2022-11-05T13:14:11.000Z,0.7699017970829903,0.774673087731112,0.7797662448576876,0.9846719614434796,2363846.050618065,2972769.4200045965,2646624.737597661,1.003409165769695,1.00170953557365,0.0036092327,11993.57869491578,0,9233.877790671924,1,11841.853698549323
15907958,1667701295,2022-11-06T02:21:35.000Z,0.7699017970829903,0.7800984321824967,0.7858024921037329,0.9817996159605669,2364016.3576282156,2959334.52269314,2640785.3459596913,1.003411236878366,1.0017126352204744,0.0037335204,221.20614706394196,0,170.30701015033316,1,216.73004585973126
15909652,1667721719,2022-11-06T08:01:59.000Z,0.7699017970829903,0.7858024921034099,0.788826259271861,0.981752232094788,2372251.211837281,2948895.1463256916,2640789.86752164,1.0034146671677342,1.0017177690407535,0.0038859533,10695.979981168439,0,8234.85420906527,1,10439.376367448247
15909724,1667722583,2022-11-06T08:16:23.000Z,0.7734637971758915,0.7877117975474967,0.8208217164245387,0.981752235459876,2272251.211837281,2646795.530488548,2449060.291126269,1.0034872529750005,1.0017734795617292,0.0043515919,93388.77029949547,0,72232.8328894349,1,88000.6357581251
15909795,1667723435,2022-11-06T08:30:35.000Z,0.7734637971758915,0.808448131968748,0.8411624764508467,0.9817924697570172,2269252.8515777565,2650360.0740142833,2449106.4359551696,1.0034524170991965,1.00175751367498,0.0043443623,3564.5435257352856,1,3564.5435257352856,0,2998.360259524325
15909819,1667723759,2022-11-06T08:35:59.000Z,0.7734637971758915,0.8186625018411746,0.8298444000916129,0.9817924697582772,2243723.8253154103,2681123.70423162,2449121.4655403662,1.003464712421477,1.0017759151230305,0.0042544755,30763.630217336937,1,30763.630217336937,0,25529.026262346182
15909845,1667724071,2022-11-06T08:41:11.000Z,0.7831803295707057,0.8220464591499618,0.8332127052079774,0.9817924697582772,2259723.8253154103,2661920.9245572435,2449121.4655403662,1.0034802869869304,1.0017421064185268,0.0042640141,20429.522289930694,0,16000,1,19202.779674376492
15909849,1667724119,2022-11-06T08:41:59.000Z,0.7831803295707057,0.8226487926787778,0.8315342640076671,0.9817921415034984,2259445.9840804837,2662255.0553885903,2449131.1477480414,1.0034726328447618,1.0017384120267614,0.0042627361,334.1308313471154,1,334.1308313471154,0,277.84123492649354
15910064,1667726699,2022-11-06T09:24:59.000Z,0.7831803295707057,0.8191107287610387,0.8291541932673072,0.9817542361697058,2268563.003277322,2683997.561671602,2463970.208006071,1.0034879180025746,1.0017612869968198,0.0042400987,17875.832003689356,0,14000,1,16884.676111728477
15910347,1667730119,2022-11-06T10:21:59.000Z,0.7831803295707057,0.8289609908402418,0.8274091450546537,0.9818802980214766,2267720.940078637,2685015.2724422864,2463970.699391561,1.003488317561996,1.0017618849609642,0.0042356325,1017.7107706838032,1,1017.7107706838032,0,842.0631986843983
15911168,1667739995,2022-11-06T13:06:35.000Z,0.7831803295707057,0.8256963667130426,0.833307558920313,0.9820526110968222,2275445.1922972226,2690647.960497794,2470712.818780062,1.0035023020592195,1.001782813656619,0.0042433298,6384.225715603342,0,5000,1,6000.185581513651
15911198,1667740355,2022-11-06T13:12:35.000Z,0.7831803295707057,0.8282860447252961,0.8277395336569195,0.9820691598746436,2274181.7921802523,2692174.2861903566,2470713.5561333005,1.0035028999987743,1.0017837085168275,0.0042367273,1526.3256925623875,1,1526.3256925623875,0,1263.4001169701653
15911217,1667740583,2022-11-06T13:16:23.000Z,0.7831803295707057,0.8281594933097477,0.8345467031532489,0.98206096840482,2274813.4922972224,2691417.34818487,2470713.923537562,1.0035031979368065,1.0017841544030268,0.0042400448,806.5832262621137,0,631.7001169701654,1,756.9380054865131
15912295,1667753591,2022-11-06T16:53:11.000Z,0.7831803295707057,0.8312569207482635,0.811437646393325,0.9837455092303211,2234220.0163232577,2742974.642692433,2471424.143417355,1.0035209844571427,1.0018107732455823,0.0037892868,50800.91322914076,1,50800.91322914076,0,41221.77346528551
15913921,1667773175,2022-11-06T22:19:35.000Z,0.7888317929358217,0.8114376463962862,0.8116453647244904,0.9839579516115521,2259749.0425856044,2711521.2181157875,2471424.143417355,1.0035449329800428,1.0018015805325353,0.00405607,32363.07979846242,0,25529.026262346182,1,31453.424576646114
15915462,1667791739,2022-11-07T03:28:59.000Z,0.7933945072935178,0.8122560296676522,0.8275473232376557,0.9832940593363643,2284749.0425856044,2691471.534590809,2476028.5021800576,1.0035465507699664,1.0017878576344192,0.004181409,31510.175291333595,0,24999.999999999996,1,30209.752721078497
15915474,1667791883,2022-11-07T03:31:23.000Z,0.7933945072935178,0.8145994919531867,0.8383859391591924,0.9832737974974003,2286400.652280624,2689501.547240263,2476029.450051085,1.0035473177779175,1.0017890054580172,0.0041925332,2081.7004401176478,0,1651.6096950198403,1,1969.9873505467192
15915930,1667797391,2022-11-07T05:03:11.000Z,0.7933945072935178,0.8416012199383687,0.8373947779695964,0.9834232092379803,2285869.1155941254,2673656.183546861,2468484.7508145696,1.0035507844572014,1.0017941933298242,0.0042310766,634.750419375067,1,634.750419375067,0,531.5366864986926
15916130,1667799791,2022-11-07T05:43:11.000Z,0.7933945072935178,0.8376576805926446,0.844366355533082,0.9834367895882418,2286005.341210147,2673494.848819194,2468484.8294218984,1.0035508482602062,1.001794288810973,0.0042318154,171.6997216001011,0,136.22561602134638,1,161.3347276672834
15916242,1667801135,2022-11-07T06:05:35.000Z,0.7933945072935178,0.842946220753878,0.8305316755935573,0.9836437253408596,2269129.128593453,2693814.6188082583,2468494.406885434,1.0035586220650736,1.0018059223046047,0.0041117782,20319.76998906472,1,20319.76998906472,0,16876.212616693603
15916256,1667801303,2022-11-07T06:08:23.000Z,0.7933945072935178,0.8407561835788183,0.8205248123636811,0.9836348507582806,2261100.1264969422,2703599.8221019674,2468498.886845802,1.003562258350572,1.0018113640314183,0.0040270841,9785.203293709,1,9785.203293709,0,8029.002096511053
15916378,1667802779,2022-11-07T06:32:59.000Z,0.7995559647573974,0.8242017946129155,0.8330035160615467,0.9836348508009969,2283100.1264969422,2677189.3693538015,2468498.886845802,1.0035830339885448,1.0017984347358735,0.0041554253,27515.272188201703,0,22000,1,26410.45274816646
15916419,1667803283,2022-11-07T06:41:23.000Z,0.7995559647573974,0.8280864909323404,0.8310438361223764,0.9837337086264905,2274979.8756515854,2686960.5155826756,2468516.2506744335,1.0035763519866214,1.001798786372401,0.004083496,9771.146228874606,1,9771.146228874606,0,8120.250845356645
15922153,1667872427,2022-11-08T01:53:47.000Z,0.7995559647573974,0.8213243828541767,0.8153336480900614,0.985291151599931,2263008.499398619,2720633.3631452788,2477139.2556248545,1.0035912259208493,1.0018210446484581,0.0037957712,14682.794314952998,1,14682.794314952998,0,11971.376252966642
15922266,1667873783,2022-11-08T02:16:23.000Z,0.8029616409380533,0.8165843456606773,0.8241198639029831,0.9845409989909029,2281008.499398619,2698791.880142123,2477139.2556248545,1.0036077716385035,1.0018153445158362,0.0040071363,22417.011077853793,0,18000,1,21841.483003155707
15922286,1667874023,2022-11-08T02:20:23.000Z,0.8029616409380533,0.8184090089289212,0.817987508644371,0.9847321821196804,2264405.671326549,2719089.0459259693,2477158.1034989995,1.0036064710938242,1.0018216416527657,0.0037228729,20297.16578384643,1,20297.16578384643,0,16602.828072070315
